,stop_id,stop_name,stop_lon,stop_lat,agency,route_id,route_short_name,route_long_name
0,83,MANCHESTER TRANSIT CENTER,-119.79028600000001,36.783667,Fresno Public Transportation (FAX),2597,1,FAX Q
1,84,CEDAR STATION,-119.753707,36.735759,Fresno Public Transportation (FAX),2597,1,FAX Q
2,95,HERNDON STATION,-119.79026599999999,36.837121999999994,Fresno Public Transportation (FAX),2597,1,FAX Q
3,96,SHAW STATION,-119.79066200000001,36.808012,Fresno Public Transportation (FAX),2597,1,FAX Q
4,891,1ST ST STATION,-119.77216100000001,36.73577,Fresno Public Transportation (FAX),2597,1,FAX Q
5,912,MAPLE STATION,-119.745427,36.735898,Fresno Public Transportation (FAX),2597,1,FAX Q
6,999,EL PASO STATION,-119.790668,36.845619,Fresno Public Transportation (FAX),2597,1,FAX Q
7,1005,SIERRA STATION,-119.790481,36.829859,Fresno Public Transportation (FAX),2597,1,FAX Q
8,1009,BARSTOW STATION,-119.79059199999999,36.815129,Fresno Public Transportation (FAX),2597,1,FAX Q
9,1017,ASHLAN STATION,-119.790683,36.793701,Fresno Public Transportation (FAX),2597,1,FAX Q
10,1018,GRIFFITH STATION,-119.790699,36.790151,Fresno Public Transportation (FAX),2597,1,FAX Q
11,1023,WELDON STATION,-119.79057900000001,36.768251,Fresno Public Transportation (FAX),2597,1,FAX Q
12,1028,BELMONT STATION,-119.79064299999999,36.749826,Fresno Public Transportation (FAX),2597,1,FAX Q
13,1236,M ST STATION,-119.78188999999999,36.73253,Fresno Public Transportation (FAX),2597,1,FAX Q
14,2222,WOODWARD STATION,-119.78506499999999,36.857407,Fresno Public Transportation (FAX),2597,1,FAX Q
15,2225,BULLARD STATION,-119.790405,36.822288,Fresno Public Transportation (FAX),2597,1,FAX Q
16,2226,GETTYSBURG STATION,-119.79051100000001,36.801821000000004,Fresno Public Transportation (FAX),2597,1,FAX Q
17,2227,CLINTON STATION,-119.790552,36.771991,Fresno Public Transportation (FAX),2597,1,FAX Q
18,2228,OLIVE STATION,-119.790568,36.757227,Fresno Public Transportation (FAX),2597,1,FAX Q
19,2229,DIVISADERO STATION,-119.79051499999998,36.742571000000005,Fresno Public Transportation (FAX),2597,1,FAX Q
20,2231,FRESNO ST STATION,-119.788315,36.738834000000004,Fresno Public Transportation (FAX),2597,1,FAX Q
21,2233,CHESTNUT STATION,-119.73633899999999,36.735924,Fresno Public Transportation (FAX),2597,1,FAX Q
22,2234,PEACH STATION,-119.71816399999999,36.735901,Fresno Public Transportation (FAX),2597,1,FAX Q
23,2235,CLOVIS STATION,-119.69630500000001,36.736101,Fresno Public Transportation (FAX),2597,1,FAX Q
24,2236,6TH ST STATION,-119.764426,36.735853000000006,Fresno Public Transportation (FAX),2597,1,FAX Q
25,2239,VAN NESS STATION,-119.79030900000001,36.735698,Fresno Public Transportation (FAX),2597,1,FAX Q
26,2240,WILLOW STATION,-119.730157,36.735902,Fresno Public Transportation (FAX),2597,1,FAX Q
27,88,CEDAR STATION,-119.75418400000001,36.735978,Fresno Public Transportation (FAX),2597,1,FAX Q
28,89,MANCHESTER TRANSIT CENTER,-119.79038700000001,36.783114000000005,Fresno Public Transportation (FAX),2597,1,FAX Q
29,374,DIVISADERO STATION,-119.78939799999999,36.743313,Fresno Public Transportation (FAX),2597,1,FAX Q
30,376,BELMONT STATION,-119.78933300000001,36.749871,Fresno Public Transportation (FAX),2597,1,FAX Q
31,377,OLIVE STATION,-119.789179,36.757509999999996,Fresno Public Transportation (FAX),2597,1,FAX Q
32,851,CHESTNUT STATION,-119.73686399999998,36.73603,Fresno Public Transportation (FAX),2597,1,FAX Q
33,854,MAPLE STATION,-119.74611000000002,36.735995,Fresno Public Transportation (FAX),2597,1,FAX Q
34,862,FIRST ST STATION,-119.773059,36.735986,Fresno Public Transportation (FAX),2597,1,FAX Q
35,864,M ST STATION,-119.783249,36.731788,Fresno Public Transportation (FAX),2597,1,FAX Q
36,966,WELDON STATION,-119.79041200000002,36.769006,Fresno Public Transportation (FAX),2597,1,FAX Q
37,967,CLINTON STATION,-119.79041200000002,36.772652,Fresno Public Transportation (FAX),2597,1,FAX Q
38,971,GRIFFITH STATION,-119.79038899999999,36.790804,Fresno Public Transportation (FAX),2597,1,FAX Q
39,973,ASHLAN STATION,-119.790379,36.794557,Fresno Public Transportation (FAX),2597,1,FAX Q
40,975,GETTYSBURG STATION,-119.790347,36.8017,Fresno Public Transportation (FAX),2597,1,FAX Q
41,979,SHAW STATION,-119.790297,36.809101,Fresno Public Transportation (FAX),2597,1,FAX Q
42,982,BARSTOW STATION,-119.79025700000001,36.816085,Fresno Public Transportation (FAX),2597,1,FAX Q
43,984,BULLARD STATION,-119.790199,36.821801,Fresno Public Transportation (FAX),2597,1,FAX Q
44,987,SIERRA STATION,-119.790146,36.831107,Fresno Public Transportation (FAX),2597,1,FAX Q
45,1483,EL PASO STATION,-119.79053200000001,36.846940000000004,Fresno Public Transportation (FAX),2597,1,FAX Q
46,1910,WILLOW STATION,-119.72853,36.736004,Fresno Public Transportation (FAX),2597,1,FAX Q
47,2222,WOODWARD STATION,-119.78506499999999,36.857407,Fresno Public Transportation (FAX),2597,1,FAX Q
48,2224,HERNDON STATION,-119.790246,36.838765,Fresno Public Transportation (FAX),2597,1,FAX Q
49,2232,VAN NESS STATION,-119.79018500000001,36.7356,Fresno Public Transportation (FAX),2597,1,FAX Q
50,2235,CLOVIS STATION,-119.69630500000001,36.736101,Fresno Public Transportation (FAX),2597,1,FAX Q
51,2237,PEACH STATION,-119.71865,36.73591,Fresno Public Transportation (FAX),2597,1,FAX Q
52,2238,FRESNO ST STATION,-119.788191,36.738825,Fresno Public Transportation (FAX),2597,1,FAX Q
53,2241,SIXTH STREET STATION,-119.76429099999999,36.73588,Fresno Public Transportation (FAX),2597,1,FAX Q
